	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	V22	OVERDUEDAYS	TRESHOLD
41249	100003753	9/6/2017	9	1	1	 	Employee 61	Team 7	84,873	 	-1E-014	 	overdue	 	 	 	overdue	not ok	15	,15
41463	100003780	5/4/2017	5	1	1	 	Employee 60	Team 7	26,3769230769231	 	19,6928846153846	 	overdue	 	 	 	overdue	not ok	6	,15
41497	100003785	5/4/2017	5	1	1	 	Employee 60	Team 7	18,3788461538462	 	12,6234615384615	 	overdue	 	 	 	overdue	not ok	6	,15
41610	100003792	12/4/2017	12	1	1	 	Employee 60	Team 7	81,1190476190476	 	81,6065476190476	 	overdue	 	 	 	overdue	ok	9	,15
42149	100003817	6/12/2017	6	1	1	 	Employee 28	Team 5	43,5778846153846	 	29,0519230769231	 	overdue	 	 	 	overdue	not ok	8	,15
42162	100003819	6/12/2017	6	1	1	 	Employee 28	Team 5	51,8392857142857	 	36,5095238095238	 	overdue	 	 	 	overdue	not ok	8	,15
42399	100003829	6/12/2017	6	1	1	 	Employee 27	Team 5	9,61057692307692	 	55,0052884615384	 	overdue	 	 	 	overdue	ok	15	,15
42411	100003830	6/12/2017	6	1	1	 	Employee 27	Team 5	63,4782307692308	 	63,4782307692308	 	overdue	 	 	 	overdue	ok	15	,15
42450	100003831	6/12/2017	6	1	1	 	Employee 27	Team 5	37,2078846153846	 	37,2078846153846	 	overdue	 	 	 	overdue	ok	15	,15
42519	100003834	6/12/2017	6	1	1	 	Employee 27	Team 5	37,8825	 	37,8825	 	overdue	 	 	 	overdue	ok	15	,15
42728	100003850	11/1/2017	11	1	1	 	Employee 43	Team 1	88,325	 	84,3131818181818	 	overdue	 	 	 	overdue	ok	9	,15
42767	100003851	11/28/2017	12	1	1	 	Employee 27	Team 5	63,4416666666667	 	62,0979166666667	 	overdue	 	 	 	overdue	ok	8	,15
42857	100003860	5/11/2017	5	1	1	 	Employee 26	Team 5	78,0528571428571	 	42,8907142857143	 	overdue	 	 	 	overdue	not ok	8	,15
42987	100003868	11/1/2017	11	1	1	 	Employee 42	Team 1	67,5393181818182	 	73,0006818181818	 	overdue	 	 	 	overdue	ok	10	,15
43107	100003872	7/19/2017	7	1	1	 	Employee 26	Team 5	52,7916666666667	 	49,1775641025641	 	overdue	 	 	 	overdue	ok	9	,15
43219	100003894	10/16/2017	10	1	1	 	Employee 28	Team 5	90,65	 	88,95	 	overdue	 	 	 	overdue	ok	9	,15
43746	100003930	9/13/2017	9	1	1	 	Employee 43	Team 1	51,2461538461539	 	51,2461538461539	 	overdue	 	 	 	overdue	ok	3	,15
44310	100004012	7/6/2017	7	1	1	 	Employee 34	Team 6	87,3	 	0	 	overdue	 	 	 	overdue	not ok	15	,15
44442	100004041	6/5/2017	6	1	1	 	Employee 35	Team 6	84,8333333333333	 	84,8333333333333	 	overdue	 	 	 	overdue	ok	9	,15
44796	100004104	9/12/2017	9	1	1	 	Employee 39	Team 6	62,75	 	0	 	overdue	 	 	 	overdue	not ok	9	,15
44864	100004118	8/3/2017	8	1	1	 	Employee 45	Team 4	91,7111111111111	 	91,7111111111111	 	overdue	 	 	 	overdue	ok	15	,15
44964	100004126	5/15/2017	5	1	1	 	Employee 49	Team 4	52,0321428571429	 	26,0160714285714	 	overdue	 	 	 	overdue	not ok	8	,15
45089	100004134	5/15/2017	5	1	1	 	Employee 49	Team 4	37,5759615384615	 	17,8879807692308	 	overdue	 	 	 	overdue	not ok	8	,15
45162	100004146	10/2/2017	10	1	1	 	Employee 45	Team 4	76,35	 	78,475	 	overdue	 	 	 	overdue	ok	8	,15
45240	100004152	6/7/2017	6	1	1	 	Employee 41	Team 1	0	 	0	 	overdue	 	 	 	overdue	ok	8	,15
45390	100004166	11/27/2017	12	1	1	 	Employee 44	Team 1	99,486	 	86,978125	 	overdue	 	 	 	overdue	not ok	5	,15
45467	100004167	11/27/2017	12	1	1	 	Employee 44	Team 1	65,7695454545455	 	65,4570454545455	 	overdue	 	 	 	overdue	ok	5	,15
45733	100004174	11/27/2017	12	1	1	 	Employee 44	Team 1	97,06	 	86,2061111111111	 	overdue	 	 	 	overdue	not ok	5	,15
45925	100004182	7/6/2017	7	1	1	 	Employee 45	Team 4	80,4071428571429	 	80,7309523809524	 	overdue	 	 	 	overdue	ok	16	,15
45930	100004182	8/3/2017	8	1	1	 	Employee 45	Team 4	81,0547619047619	 	81,0547619047619	 	overdue	 	 	 	overdue	ok	15	,15
46897	100004242	7/4/2017	7	1	1	 	Employee 32	Team 10	82,8326923076923	 	88,3636752136752	 	overdue	 	 	 	overdue	ok	9	,15
47003	100004247	7/4/2017	7	1	1	 	Employee 32	Team 10	23,1	 	8,1075	 	overdue	 	 	 	overdue	not ok	9	,15
47043	100004248	7/4/2017	7	1	1	 	Employee 32	Team 10	61,5851190476191	 	69,9845133667502	 	overdue	 	 	 	overdue	ok	9	,15
47577	100004306	10/2/2017	10	1	1	 	Employee 23	Team 11	30,1055333333333	 	29,8397333333333	 	overdue	 	 	 	overdue	ok	8	,15
48210	100004353	5/10/2017	5	1	1	 	Employee 57	Team 7	0	 	0	 	overdue	 	 	 	overdue	ok	3	,15
48275	100004362	10/6/2017	10	1	1	 	Employee 61	Team 7	96,013	 	48,0065	 	overdue	 	 	 	overdue	not ok	8	,15
48366	100004378	5/4/2017	5	1	1	 	Employee 60	Team 7	21,8285714285714	 	9,5047619047619	 	overdue	 	 	 	overdue	not ok	6	,15
48417	100004383	5/4/2017	5	1	1	 	Employee 60	Team 7	50,2269230769231	 	44,9904230769231	 	overdue	 	 	 	overdue	ok	6	,15
48618	100004404	8/31/2017	9	1	1	 	Employee 6	Team 8	54,7025428571429	 	54,7025428571429	 	overdue	 	 	 	overdue	ok	9	,15
48818	100004427	7/13/2017	7	1	1	 	Employee 7	Team 8	60,6410666666667	 	60,6410666666667	 	overdue	 	 	 	overdue	ok	3	,15
49003	100004444	10/31/2017	11	1	1	 	Employee 11	Team 9	90,1	 	60,0666666666667	 	overdue	 	 	 	overdue	not ok	7	,15
49794	100004499	10/3/2017	10	1	1	 	Employee 9	Team 9	69,5530666666667	 	34,7765333333333	 	overdue	 	 	 	overdue	not ok	9	,15
50008	100004531	6/19/2017	6	1	1	 	Employee 25	Team 11	51,9711538461538	 	34,6474358974359	 	overdue	 	 	 	overdue	not ok	9	,15
50034	100004531	12/7/2017	12	1	1	 	Employee 25	Team 11	32,3151666666667	 	37,2543333333334	 	overdue	 	 	 	overdue	ok	4	,15
50050	100004537	10/10/2017	10	1	1	 	Employee 25	Team 11	31,9835757575758	 	31,9835757575758	 	overdue	 	 	 	overdue	ok	9	,15
50512	100004617	11/28/2017	12	1	1	 	Employee 23	Team 11	73,4879	 	73,4879	 	overdue	 	 	 	overdue	ok	15	,15
50583	100004626	11/28/2017	12	1	1	 	Employee 23	Team 11	85,6025	 	85,6025	 	overdue	 	 	 	overdue	ok	15	,15
51785	100004752	5/30/2017	6	1	1	 	Employee 19	Team 13	7,14903846153846	 	7,14903846153846	 	overdue	 	 	 	overdue	ok	16	,15
51842	100004760	8/31/2017	9	1	1	 	Employee 19	Team 13	39,25	 	41,659375	 	overdue	 	 	 	overdue	ok	9	,15
51896	100004771	6/12/2017	6	1	1	 	Employee 18	Team 13	60,0032142857143	 	60,0032142857143	 	overdue	 	 	 	overdue	ok	9	,15
51969	100004777	8/31/2017	9	1	1	 	Employee 19	Team 13	41,7858333333333	 	42,0202083333333	 	overdue	 	 	 	overdue	ok	9	,15
52553	100004843	8/30/2017	9	1	1	 	Employee 12	Team 9	65,2963333333333	 	67,6058333333334	 	overdue	 	 	 	overdue	ok	16	,15
52632	100004855	9/6/2017	9	1	1	 	Employee 12	Team 9	79,4666666666667	 	70,4357142857143	 	overdue	 	 	 	overdue	ok	9	,15
52905	100004878	10/30/2017	11	1	1	 	Employee 14	Team 8	98,6	 	98,6	 	overdue	 	 	 	overdue	ok	8	,15
52985	100004888	9/11/2017	9	1	1	 	Employee 16	Team 8	47,0233333333333	 	49,1344444444445	 	overdue	 	 	 	overdue	ok	9	,15
53039	100004899	8/30/2017	9	1	1	 	Employee 14	Team 8	68,3048	 	34,1524	 	overdue	 	 	 	overdue	not ok	15	,15
53600	100004934	9/6/2017	9	1	1	 	Employee 14	Team 8	83,417	 	55,6113333333333	 	overdue	 	 	 	overdue	not ok	8	,15
54627	100005095	6/15/2017	6	1	1	 	Employee 48	Team 4	40,86	 	40,86	 	overdue	 	 	 	overdue	ok	8	,15
54704	100005100	6/9/2017	6	1	1	 	Employee 41	Team 1	68,2958333333333	 	1E-014	 	overdue	 	 	 	overdue	not ok	8	,15
54739	100005101	5/9/2017	5	1	1	 	Employee 41	Team 1	71,3775	 	76,115	 	overdue	 	 	 	overdue	ok	4	,15
54803	100005101	12/5/2017	12	1	1	 	Employee 41	Team 1	79,5227272727273	 	77,2244318181818	 	overdue	 	 	 	overdue	not ok	8	,15
54847	100005102	12/5/2017	12	1	1	 	Employee 41	Team 1	93,665	 	75,157	 	overdue	 	 	 	overdue	not ok	8	,15
54875	100005110	5/11/2017	5	1	1	 	Employee 46	Team 4	92,7567307692308	 	92,7567307692308	 	overdue	 	 	 	overdue	ok	8	,15
54941	100005114	8/3/2017	8	1	1	 	Employee 45	Team 4	97,45	 	97,45	 	overdue	 	 	 	overdue	ok	15	,15
55023	100005124	8/3/2017	8	1	1	 	Employee 45	Team 4	86,2583333333333	 	86,2583333333334	 	overdue	 	 	 	overdue	ok	15	,15
55050	100005137	5/15/2017	5	1	1	 	Employee 49	Team 4	54,6	 	54,6	 	overdue	 	 	 	overdue	ok	8	,15
55119	100005151	11/9/2017	11	1	1	 	Employee 47	Team 4	60,55	 	60,55	 	overdue	 	 	 	overdue	ok	8	,15
55545	100005188	10/30/2017	11	1	1	 	Employee 44	Team 1	27,6177272727273	 	12,2463636363636	 	overdue	 	 	 	overdue	not ok	15	,15
56174	100005252	5/11/2017	5	1	1	 	Employee 26	Team 5	34,9769230769231	 	45,3355769230769	 	overdue	 	 	 	overdue	ok	8	,15
56214	100005253	5/11/2017	5	1	1	 	Employee 26	Team 5	48,6725714285714	 	67,1178571428571	 	overdue	 	 	 	overdue	ok	8	,15
56473	100005282	8/29/2017	9	1	1	 	Employee 28	Team 5	58,7833333333333	 	58,7833333333334	 	overdue	 	 	 	overdue	ok	9	,15
56833	100005320	8/30/2017	9	1	1	 	Employee 71	Team 3	77,9599523809524	 	77,9599523809524	 	overdue	 	 	 	overdue	ok	23	,15
56937	100005335	7/10/2017	7	1	1	 	Employee 67	Team 12	61,4983333333333	 	61,4983333333333	 	overdue	 	 	 	overdue	ok	15	,15
57023	100005355	12/12/2017	12	1	1	 	Employee 63	Team 12	37,725	 	39,525	 	overdue	 	 	 	overdue	ok	8	,15
57205	100005385	5/10/2017	5	1	1	 	Employee 63	Team 12	68,6601923076923	 	72,926858974359	 	overdue	 	 	 	overdue	ok	8	,15
57231	100005385	10/17/2017	10	1	1	 	Employee 63	Team 12	80,2	 	42,9645833333334	 	overdue	 	 	 	overdue	not ok	3	,15
57245	100005386	5/10/2017	5	1	1	 	Employee 63	Team 12	76,8459615384616	 	73,9276923076923	 	overdue	 	 	 	overdue	ok	8	,15
57256	100005386	7/19/2017	7	1	1	 	Employee 63	Team 12	71,2458333333333	 	75,4926282051282	 	overdue	 	 	 	overdue	ok	8	,15
57303	100005387	9/5/2017	9	1	1	 	Employee 63	Team 12	63,2416666666667	 	19,92375	 	overdue	 	 	 	overdue	not ok	15	,15
57383	100005391	5/10/2017	5	1	1	 	Employee 63	Team 12	53,0484523809524	 	52,683869047619	 	overdue	 	 	 	overdue	ok	8	,15
57496	100005395	10/10/2017	10	1	1	 	Employee 65	Team 12	40,0608771929825	 	40,5469883040936	 	overdue	 	 	 	overdue	ok	4	,15
57850	100005427	5/10/2017	5	1	1	 	Employee 63	Team 12	55,8967307692308	 	52,6563461538462	 	overdue	 	 	 	overdue	ok	8	,15
57907	100005434	5/10/2017	5	1	1	 	Employee 63	Team 12	39,4403846153846	 	40,8841346153846	 	overdue	 	 	 	overdue	ok	8	,15
57935	100005440	5/10/2017	5	1	1	 	Employee 63	Team 12	47,4875	 	48,2375	 	overdue	 	 	 	overdue	ok	8	,15
57961	100005441	5/10/2017	5	1	1	 	Employee 63	Team 12	39,674880952381	 	36,3585119047619	 	overdue	 	 	 	overdue	ok	8	,15
57972	100005445	5/10/2017	5	1	1	 	Employee 63	Team 12	63,5634615384615	 	61,7293269230769	 	overdue	 	 	 	overdue	ok	8	,15
57997	100005449	5/10/2017	5	1	1	 	Employee 63	Team 12	41,1932692307692	 	59,2259615384615	 	overdue	 	 	 	overdue	ok	8	,15
58060	100005450	10/16/2017	10	1	1	 	Employee 63	Team 12	96,8222222222222	 	0	 	overdue	 	 	 	overdue	not ok	4	,15
58083	100005459	8/29/2017	9	1	1	 	Employee 64	Team 12	58,4938	 	58,4938	 	overdue	 	 	 	overdue	ok	15	,15
58142	100005464	8/4/2017	8	1	1	 	Employee 64	Team 12	64,746	 	70,316	 	overdue	 	 	 	overdue	ok	9	,15
58171	100005467	7/14/2017	7	1	1	 	Employee 65	Team 12	72,2022727272727	 	72,5922727272727	 	overdue	 	 	 	overdue	ok	5	,15
58275	100005470	10/10/2017	 	 	 	 	 	 	48,6153846153846	 	48,6153846153846	 	overdue	 	 	 	overdue	ok	7	,15
58304	100005471	7/13/2017	7	1	1	 	Employee 65	Team 12	90,3727272727273	 	73,8253787878788	 	overdue	 	 	 	overdue	not ok	6	,15
58324	100005471	9/14/2017	9	1	1	 	Employee 65	Team 12	86,8840909090909	 	76,4747159090909	 	overdue	 	 	 	overdue	not ok	5	,15
58459	100005482	7/10/2017	7	1	1	 	Employee 63	Team 12	88,2	 	44,1	 	overdue	 	 	 	overdue	not ok	9	,15
58469	100005482	9/11/2017	9	1	1	 	Employee 63	Team 12	90,8666666666667	 	60,5777777777778	 	overdue	 	 	 	overdue	not ok	8	,15
58502	100005485	7/10/2017	7	1	1	 	Employee 63	Team 12	65,0111111111111	 	32,5055555555555	 	overdue	 	 	 	overdue	not ok	9	,15
58512	100005485	9/11/2017	9	1	1	 	Employee 63	Team 12	65,0111111111111	 	65,0111111111111	 	overdue	 	 	 	overdue	ok	8	,15
58681	100005498	7/11/2017	7	1	1	 	Employee 64	Team 12	58,0575428571429	 	36,4703396825397	 	overdue	 	 	 	overdue	not ok	8	,15
58994	100005519	12/12/2017	12	1	1	 	Employee 63	Team 12	80,6666666666667	 	60,5	 	overdue	 	 	 	overdue	not ok	8	,15
59464	100005538	12/12/2017	12	1	1	 	Employee 63	Team 12	72,425	 	60,25	 	overdue	 	 	 	overdue	not ok	8	,15
59717	100005554	8/4/2017	8	1	1	 	Employee 64	Team 12	83,0625	 	83,0625	 	overdue	 	 	 	overdue	ok	9	,15
59841	100005568	8/4/2017	8	1	1	 	Employee 64	Team 12	58,2268761904762	 	58,2268761904762	 	overdue	 	 	 	overdue	ok	9	,15
59945	100005588	8/30/2017	9	1	1	 	Employee 66	Team 12	29,4166666666667	 	29,4166666666667	 	overdue	 	 	 	overdue	ok	23	,15
60019	100005599	8/30/2017	9	1	1	 	Employee 67	Team 12	76,8166666666667	 	38,4083333333334	 	overdue	 	 	 	overdue	not ok	9	,15
60331	100005618	9/13/2017	9	1	1	 	Employee 68	Team 3	42	 	36,9	 	overdue	 	 	 	overdue	not ok	8	,15
60374	100005627	5/5/2017	5	1	1	 	Employee 68	Team 3	61,3714285714286	 	60,3476190476191	 	overdue	 	 	 	overdue	ok	13	,15
60394	100005627	9/13/2017	9	1	1	 	Employee 68	Team 3	60,6388888888889	 	62,3263888888889	 	overdue	 	 	 	overdue	ok	8	,15
60657	100005657	10/10/2017	10	1	1	 	Employee 71	Team 3	75,0458333333333	 	75,0458333333333	 	overdue	 	 	 	overdue	ok	3	,15
60686	100005658	10/10/2017	10	1	1	 	Employee 71	Team 3	87,2714285714286	 	87,2714285714286	 	overdue	 	 	 	overdue	ok	3	,15
60701	100005659	5/9/2017	5	1	1	 	Employee 71	Team 3	66,1192307692308	 	66,1192307692308	 	overdue	 	 	 	overdue	ok	9	,15
60725	100005659	10/10/2017	10	1	1	 	Employee 71	Team 3	68,3833333333333	 	68,3833333333333	 	overdue	 	 	 	overdue	ok	3	,15
60757	100005661	8/30/2017	9	1	1	 	Employee 71	Team 3	59,75	 	59,75	 	overdue	 	 	 	overdue	ok	23	,15
60777	100005662	5/9/2017	5	1	1	 	Employee 71	Team 3	39,6461538461539	 	39,6461538461539	 	overdue	 	 	 	overdue	ok	9	,15
60992	100005689	10/13/2017	 	 	 	 	 	 	50,508	 	56,521	 	overdue	 	 	 	overdue	ok	8	,15
61145	100005710	7/14/2017	7	1	1	 	Employee 52	Team 2	54,8	 	56,9	 	overdue	 	 	 	overdue	ok	8	,15
61277	100005714	9/11/2017	9	1	1	 	Employee 52	Team 2	79,6	 	79,6	 	overdue	 	 	 	overdue	ok	8	,15
61566	100005743	10/2/2017	10	1	1	 	Employee 50	Team 2	71,2	 	71,2	 	overdue	 	 	 	overdue	ok	9	,15
61726	100005778	10/10/2017	10	1	1	 	Employee 74	Team 3	41,5633333333333	 	41,5633333333333	 	overdue	 	 	 	overdue	ok	8	,15
61806	100005785	9/13/2017	9	1	1	 	Employee 53	Team 2	71,1714285714286	 	58,3785714285714	 	overdue	 	 	 	overdue	not ok	9	,15
61846	100005787	10/6/2017	10	1	1	 	Employee 53	Team 2	54,2	 	39,9333333333333	 	overdue	 	 	 	overdue	not ok	8	,15
61873	100005789	10/6/2017	10	1	1	 	Employee 53	Team 2	50,3625	 	50,3625	 	overdue	 	 	 	overdue	ok	8	,15
61938	100005792	10/5/2017	10	1	1	 	Employee 53	Team 2	41,6	 	34,9333333333333	 	overdue	 	 	 	overdue	not ok	9	,15
61965	100005795	10/6/2017	10	1	1	 	Employee 53	Team 2	39,1875	 	34,525	 	overdue	 	 	 	overdue	not ok	8	,15
61991	100005796	10/6/2017	10	1	1	 	Employee 53	Team 2	39,7125	 	55,0125	 	overdue	 	 	 	overdue	ok	8	,15
62075	100005801	10/6/2017	10	1	1	 	Employee 53	Team 2	67,6	 	67,6	 	overdue	 	 	 	overdue	ok	8	,15
62100	100005802	6/19/2017	6	1	1	 	Employee 53	Team 2	8,0625	 	33,6392857142857	 	overdue	 	 	 	overdue	not ok	9	,15
62127	100005804	6/19/2017	6	1	1	 	Employee 53	Team 2	63,8	 	63,8	 	overdue	 	 	 	overdue	ok	9	,15
62142	100005804	9/13/2017	9	1	1	 	Employee 53	Team 2	65,6	 	65,6	 	overdue	 	 	 	overdue	ok	9	,15
62168	100005806	6/19/2017	6	1	1	 	Employee 53	Team 2	64,5	 	62,75	 	overdue	 	 	 	overdue	ok	9	,15
62220	100005808	6/19/2017	6	1	1	 	Employee 53	Team 2	63,8	 	63,8	 	overdue	 	 	 	overdue	ok	9	,15
62237	100005808	9/13/2017	9	1	1	 	Employee 53	Team 2	65,6	 	65,6	 	overdue	 	 	 	overdue	ok	9	,15
62265	100005809	6/22/2017	6	 	 	1	Employee 53	Team 2	45,5625	 	50,5275	 	overdue	 	 	 	overdue	ok	6	,15
62355	100005816	10/6/2017	10	1	1	 	Employee 53	Team 2	48,5625	 	56,9291666666667	 	overdue	 	 	 	overdue	ok	8	,15
62381	100005817	10/6/2017	10	1	1	 	Employee 53	Team 2	58,3625	 	38,9083333333333	 	overdue	 	 	 	overdue	not ok	8	,15
62418	100005819	9/13/2017	9	1	1	 	Employee 53	Team 2	42,325	 	40,453125	 	overdue	 	 	 	overdue	not ok	10	,15
62449	100005820	10/6/2017	10	1	1	 	Employee 53	Team 2	46,1625	 	57,0416666666667	 	overdue	 	 	 	overdue	ok	8	,15
62489	100005822	10/5/2017	10	1	1	 	Employee 53	Team 2	45,9	 	51,8	 	overdue	 	 	 	overdue	ok	9	,15
62576	100005828	6/12/2017	6	1	1	 	Employee 56	Team 11	28,7238095238095	 	29,9488095238095	 	overdue	 	 	 	overdue	ok	6	,15
62876	100005925	10/31/2017	11	1	1	 	Employee 62	Team 7	37,4625	 	37,4625	 	overdue	 	 	 	overdue	ok	8	,15
63039	100005933	5/10/2017	5	1	1	 	Employee 57	Team 7	43,2442307692308	 	41,9067307692308	 	overdue	 	 	 	overdue	ok	3	,15
63290	100005966	12/4/2017	12	1	1	 	Employee 60	Team 7	82,1258771929825	 	82,9501644736843	 	overdue	 	 	 	overdue	ok	9	,15
63863	100006029	5/10/2017	5	1	1	 	Employee 64	Team 12	87,25	 	86,1875	 	overdue	 	 	 	overdue	ok	8	,15
63961	100006055	7/10/2017	7	1	1	 	Employee 63	Team 12	88,9	 	89,65	 	overdue	 	 	 	overdue	ok	9	,15
63971	100006055	9/11/2017	9	1	1	 	Employee 63	Team 12	90,4	 	90,4	 	overdue	 	 	 	overdue	ok	8	,15
64076	100006080	8/4/2017	8	1	1	 	Employee 64	Team 12	79,7857142857143	 	79,7857142857143	 	overdue	 	 	 	overdue	ok	9	,15
64242	100006120	8/4/2017	8	1	1	 	Employee 64	Team 12	56,8978761904762	 	56,8978761904762	 	overdue	 	 	 	overdue	ok	9	,15
64820	100006239	10/5/2017	10	1	1	 	Employee 6	Team 8	72	 	36	 	overdue	 	 	 	overdue	not ok	8	,15
64889	100006242	10/5/2017	10	1	1	 	Employee 6	Team 8	4,0756	 	4,0756	 	overdue	 	 	 	overdue	ok	8	,15
64918	100006244	8/31/2017	9	1	1	 	Employee 7	Team 8	79,2857142857143	 	55,8	 	overdue	 	 	 	overdue	not ok	15	,15
64956	100006245	8/31/2017	9	1	1	 	Employee 7	Team 8	70,125	 	70,125	 	overdue	 	 	 	overdue	ok	15	,15
66162	100006354	7/5/2017	7	1	1	 	Employee 11	Team 9	74,5146666666667	 	-1E-014	 	overdue	 	 	 	overdue	not ok	15	,15
66261	100006388	10/3/2017	10	1	1	 	Employee 9	Team 9	62,0585	 	-1E-014	 	overdue	 	 	 	overdue	not ok	9	,15
66411	100006402	12/5/2017	12	1	1	 	Employee 9	Team 9	18,7708333333333	 	22,8416666666667	 	overdue	 	 	 	overdue	ok	8	,15
66476	100006409	10/3/2017	10	1	1	 	Employee 9	Team 9	71,1	 	35,55	 	overdue	 	 	 	overdue	not ok	9	,15
66893	100006452	9/6/2017	9	1	1	 	Employee 12	Team 9	62,118126984127	 	63,2834973544974	 	overdue	 	 	 	overdue	ok	9	,15
67168	100006485	9/6/2017	9	1	1	 	Employee 14	Team 8	74,975	 	74,975	 	overdue	 	 	 	overdue	ok	8	,15
67270	100006490	9/6/2017	9	1	1	 	Employee 14	Team 8	88,7333333333333	 	88,7333333333333	 	overdue	 	 	 	overdue	ok	8	,15
67347	100006498	8/7/2017	8	1	1	 	Employee 15	Team 8	27,5875	 	21,3180555555556	 	overdue	 	 	 	overdue	ok	9	,15
67362	100006498	10/30/2017	11	1	1	 	Employee 15	Team 8	14,2583333333333	 	14,7270833333333	 	overdue	 	 	 	overdue	ok	9	,15
67533	100006515	9/11/2017	9	1	1	 	Employee 16	Team 8	63,875	 	43,5277777777778	 	overdue	 	 	 	overdue	not ok	9	,15
67634	100006525	8/30/2017	9	1	1	 	Employee 14	Team 8	60,9407333333333	 	30,4703666666667	 	overdue	 	 	 	overdue	not ok	15	,15
68903	100006660	12/1/2017	12	1	1	 	Employee 21	Team 13	40,9351666666667	 	45,0254444444444	 	overdue	 	 	 	overdue	ok	15	,15
69267	100006761	8/29/2017	9	1	1	 	Employee 25	Team 11	36,65	 	36,65	 	overdue	 	 	 	overdue	ok	16	,15
69344	100006768	12/6/2017	12	1	1	 	Employee 25	Team 11	30,2056666666667	 	30,2056666666667	 	overdue	 	 	 	overdue	ok	8	,15
69356	100006770	8/29/2017	9	1	1	 	Employee 24	Team 11	24,575	 	24,575	 	overdue	 	 	 	overdue	ok	16	,15
69503	100006783	9/6/2017	9	1	1	 	Employee 24	Team 11	74,5653846153846	 	74,5653846153846	 	overdue	 	 	 	overdue	ok	15	,15
69568	100006816	11/30/2017	12	1	1	 	Employee 23	Team 11	83,7161428571429	 	1E-014	 	overdue	 	 	 	overdue	not ok	15	,15
69677	100006919	7/31/2017	8	1	1	 	Employee 34	Team 6	74,43	 	74,43	 	overdue	 	 	 	overdue	ok	9	,15
69833	100006940	6/12/2017	6	1	1	 	Employee 34	Team 6	71,8	 	71,8	 	overdue	 	 	 	overdue	ok	8	,15
70035	100006965	6/12/2017	6	1	1	 	Employee 34	Team 6	78,925	 	58,7556666666667	 	overdue	 	 	 	overdue	not ok	8	,15
70044	100006965	7/31/2017	8	1	1	 	Employee 34	Team 6	54,5654285714286	 	54,5654285714286	 	overdue	 	 	 	overdue	ok	9	,15
70286	100007046	6/12/2017	6	1	1	 	Employee 48	Team 4	30,6608333333333	 	30,6608333333333	 	overdue	 	 	 	overdue	ok	9	,15
70457	100007065	10/30/2017	11	1	1	 	Employee 45	Team 4	67,7	 	72,5875	 	overdue	 	 	 	overdue	ok	22	,15
70633	100007089	5/10/2017	5	1	1	 	Employee 46	Team 4	48,9761538461538	 	24,4880769230769	 	overdue	 	 	 	overdue	not ok	8	,15
70815	100007105	9/14/2017	9	1	1	 	Employee 47	Team 4	82,5458333333333	 	82,0458333333333	 	overdue	 	 	 	overdue	ok	8	,15
71420	100007174	11/28/2017	12	1	1	 	Employee 27	Team 5	50,7625	 	51,6625	 	overdue	 	 	 	overdue	ok	8	,15
71567	100007210	11/28/2017	12	1	1	 	Employee 28	Team 5	57,2261904761905	 	58,2949735449735	 	overdue	 	 	 	overdue	ok	8	,15
71626	100007212	11/1/2017	11	1	1	 	Employee 42	Team 1	69,5170454545455	 	70,3234090909091	 	overdue	 	 	 	overdue	ok	10	,15
71977	100007242	6/15/2017	6	1	1	 	Employee 48	Team 4	96,2857142857143	 	96,2857142857143	 	overdue	 	 	 	overdue	ok	8	,15
72609	100007300	7/7/2017	7	1	1	 	Employee 29	Team 5	26,5221153846154	 	38,0740384615385	 	overdue	 	 	 	overdue	ok	8	,15
72798	100007308	8/29/2017	9	1	1	 	Employee 28	Team 5	45,9541666666667	 	22,9770833333333	 	overdue	 	 	 	overdue	not ok	9	,15
72871	100007313	8/29/2017	9	1	1	 	Employee 28	Team 5	81,6833333333333	 	81,6833333333333	 	overdue	 	 	 	overdue	ok	9	,15
72948	100007320	8/29/2017	9	1	1	 	Employee 29	Team 5	71,3606349206349	 	71,360634920635	 	overdue	 	 	 	overdue	ok	8	,15
74205	100007482	8/31/2017	9	1	1	 	Employee 7	Team 8	71,772	 	51,5613333333333	 	overdue	 	 	 	overdue	not ok	15	,15
74577	100007554	10/30/2017	11	1	1	 	Employee 11	Team 9	67,088	 	44,7253333333333	 	overdue	 	 	 	overdue	not ok	8	,15
74928	100007611	11/28/2017	12	1	1	 	Employee 10	Team 9	70,9833333333333	 	35,4916666666666	 	overdue	 	 	 	overdue	not ok	9	,15
75330	100007670	9/6/2017	9	1	1	 	Employee 12	Team 9	50,2541666666667	 	31,3905555555556	 	overdue	 	 	 	overdue	not ok	9	,15
75605	100007683	7/4/2017	7	1	1	 	Employee 1	Team 10	53,2732142857143	 	57,8225187969925	 	overdue	 	 	 	overdue	ok	9	,15
75741	100007694	11/8/2017	11	1	1	 	Employee 1	Team 10	65,6666666666667	 	67,7138888888889	 	overdue	 	 	 	overdue	ok	9	,15
75759	100007695	10/12/2017	10	1	1	 	Employee 1	Team 10	88,2307692307692	 	88,2307692307692	 	overdue	 	 	 	overdue	ok	8	,15
